Time,X,Y,Z,Acceleration_Magnitude,Intensity,Jerkiness,Kinetic_Energy,Fluidity
86.13,0.6177040338516235,-6.509834289550781,10.45308494567871,88.95092273351348,0.19652602291581106,0.22047677329343704,0.03049275750483653,0.13830371856826554
86.14,0.4118026793003082,-6.519411087036133,10.66616821289062,24.165073395647802,0.18051449959724014,0.22194319163645423,0.0320792345665032,0.14453804340430376
86.15,-1.240196466445923,-6.289567947387695,10.57279491424561,88.8118853762739,0.17117084267419616,0.22088343325958287,0.030496824723646957,0.13806750634569293
86.16,-1.575384736061096,-6.019022941589355,10.32858657836914,147.41053278669582,0.16618531545683646,0.2209125386827242,0.02524520318097889,0.11427691443511812
86.17,-0.8403648138046265,-5.008669853210449,7.582436561584473,173.33634783080893,0.16381222355085684,0.2200974252675689,0.018883730098750846,0.08579714267730384
86.18,-0.3830722570419312,-3.715801000595093,5.540182590484619,188.32869700375613,0.16357899712009116,0.21491723506901306,0.013126752193814952,0.06107817406788983
86.19,-0.03351882472634315,-2.940079689025879,4.623203277587891,125.4243309040582,0.15844491431549237,0.21135968179880235,0.00929693521985974,0.04398632341180752
86.2,0.6727706789970398,-2.367865562438965,4.134786128997803,103.49504121953053,0.1525992908379634,0.2092738841737768,0.0073876772340471545,0.03530147759806712
86.21,1.063025593757629,-3.1196448802948,3.342305660247803,103.83635301187604,0.14709354556331866,0.20394436622969858,0.006667988616227457,0.032695135636625676
86.22,2.032677173614502,-1.900996208190918,2.710236310958862,122.95436294224073,0.14171104203987786,0.1828884093903888,0.007087928259795362,0.03875548146213129
86.23,3.169923067092896,-1.362300753593445,2.501940727233887,222.23760300903953,0.14305749349719132,0.16266828955781465,0.010466442000889165,0.0643422398383423
86.24,5.377377033233643,-1.795651316642761,2.820369720458984,274.6635205002316,0.15226827618879166,0.1547904564256202,0.018089954473910944,0.1168673766550466
86.25,9.193734169006348,-3.105279684066772,6.936002254486084,268.9949546780493,0.16070846468231695,0.14906752670624437,0.028057660910153694,0.18822114802318154
86.26,10.46505546569824,-6.282385349273682,8.224082946777344,215.17883504965243,0.16329388155013988,0.10917530292294034,0.03793611511437933,0.3474789095830377
86.27,9.41400146484375,-8.678980827331543,7.32386302947998,199.88423942363545,0.1627479082361635,0.08151672869694565,0.04209873272050986,0.5164428638303918
86.28,8.259995460510254,-8.42040729522705,7.498639583587646,195.80152179653692,0.16352851857546982,0.07893930234726232,0.03994209398485309,0.5059848883275229
86.29,5.858611583709717,-10.25197124481201,5.621585369110107,149.23400510961986,0.15933061813734004,0.06885625801710117,0.038423645287498004,0.5580269171149403
86.3,4.95120906829834,-11.37006378173828,5.975927352905273,107.8047816860505,0.15300397846617714,0.051966487995828294,0.03894858532837412,0.7494942784777301
86.31,5.200206279754639,-12.89038181304932,7.699752807617188,36.62982769228777,0.14192703150093944,0.04729678191925427,0.04009847086622094,0.8478054813809117
86.32,5.87776517868042,-11.91115379333496,6.641515731811523,53.557456119117745,0.13279157383106568,0.0462776954398997,0.04207680052908298,0.9092242002392255
